OS,Python,Hardware,Run,Score,Processing_Time,Project
MacOS,3.7,amd64,49.0,0.556609,101.0,pyglmnet
Windows,3.7,amd64,49.0,0.556609,160.0,pyglmnet
Linux-Xenial,3.8,amd64,50.0,0.556609,87.0,pyglmnet
Linux-Xenial,3.6,amd64,50.0,0.556609,94.0,pyglmnet
Linux-Xenial,3.7,amd64,50.0,0.556609,79.0,pyglmnet
Linux-Bionic,3.7,amd64,50.0,0.556609,76.0,pyglmnet
Linux-Focal,3.7,amd64,50.0,0.556609,76.0,pyglmnet
Linux-Xenial,3.7,arm64,50.0,0.556609,71.0,pyglmnet
MacOS,3.7,amd64,50.0,0.556609,96.0,pyglmnet
Windows,3.7,amd64,50.0,0.556609,150.0,pyglmnet
