OS,Python,Hardware,Run,Score,Processing_Time,Project
Linux-Xenial,3.7,amd64,49.0,0.802672,62.0,Feature-Selection 
Linux-Bionic,3.7,amd64,49.0,0.802672,52.0,Feature-Selection 
Linux-Focal,3.7,amd64,49.0,0.802672,54.0,Feature-Selection 
Linux-Xenial,3.7,arm64,49.0,0.802672,59.0,Feature-Selection 
MacOS,3.7,amd64,49.0,0.798202,90.0,Feature-Selection 
Windows,3.7,amd64,49.0,0.800449,144.0,Feature-Selection 
Linux-Xenial,3.8,amd64,50.0,0.807241,64.0,Feature-Selection 
Linux-Xenial,3.6,amd64,50.0,0.800449,71.0,Feature-Selection 
Linux-Xenial,3.7,amd64,50.0,0.802672,60.0,Feature-Selection 
Linux-Bionic,3.7,amd64,50.0,0.802672,54.0,Feature-Selection 
Linux-Focal,3.7,amd64,50.0,0.802672,54.0,Feature-Selection 
Linux-Xenial,3.7,arm64,50.0,0.802672,57.0,Feature-Selection 
MacOS,3.7,amd64,50.0,0.798202,86.0,Feature-Selection 
Windows,3.7,amd64,50.0,0.800449,136.0,Feature-Selection 
