OS,Python,Hardware,Run,Score,Processing_Time,Project
MacOS,3.7,amd64,49.0,28.585825,78.0,kernel-gof
Windows,3.7,amd64,49.0,25.807046,127.0,kernel-gof
Linux-Xenial,3.8,amd64,50.0,23.48842,46.0,kernel-gof
Linux-Xenial,3.6,amd64,50.0,30.105449,51.0,kernel-gof
Linux-Xenial,3.7,amd64,50.0,32.048643,44.0,kernel-gof
Linux-Bionic,3.7,amd64,50.0,33.52336,37.0,kernel-gof
Linux-Focal,3.7,amd64,50.0,24.734084,39.0,kernel-gof
Linux-Xenial,3.7,arm64,50.0,24.539722,46.0,kernel-gof
MacOS,3.7,amd64,50.0,34.256048,81.0,kernel-gof
Windows,3.7,amd64,50.0,36.409271,131.0,kernel-gof
