OS,Python,Hardware,Run,Score,Processing_Time,Project
MacOS,3.7,amd64,45.0,2.925345,168.0,scikit-optimize
Windows,3.7,amd64,45.0,2.943491,161.0,scikit-optimize
Linux-Xenial,3.8,amd64,46.0,2.953319,98.0,scikit-optimize
Linux-Xenial,3.6,amd64,46.0,2.774693,107.0,scikit-optimize
Linux-Xenial,3.7,amd64,46.0,2.96349,96.0,scikit-optimize
Linux-Bionic,3.7,amd64,46.0,2.96349,97.0,scikit-optimize
Linux-Focal,3.7,amd64,46.0,2.96349,94.0,scikit-optimize
Linux-Xenial,3.7,arm64,46.0,2.89352,174.0,scikit-optimize
MacOS,3.7,amd64,46.0,2.925345,170.0,scikit-optimize
Windows,3.7,amd64,46.0,2.943491,155.0,scikit-optimize
Linux-Xenial,3.8,amd64,47.0,2.953319,98.0,scikit-optimize
Linux-Xenial,3.6,amd64,47.0,2.774693,108.0,scikit-optimize
Linux-Xenial,3.7,amd64,47.0,2.96349,96.0,scikit-optimize
Linux-Bionic,3.7,amd64,47.0,2.96349,97.0,scikit-optimize
Linux-Focal,3.7,amd64,47.0,2.96349,97.0,scikit-optimize
Linux-Xenial,3.7,arm64,47.0,2.89352,147.0,scikit-optimize
MacOS,3.7,amd64,47.0,2.925345,169.0,scikit-optimize
Windows,3.7,amd64,47.0,2.943491,163.0,scikit-optimize
