Score,pct_change,p-value,delta_val,delta_size
0.2797853,-0.05059177588206003,0.2482072248628715,0.0,negligible
0.28008246,0.05556450233511289,0.10897591910806295,0.1344,negligible
0.27992691999999997,0.0,1.0,-0.1864,small
