Processing_Time,pct_change,p-value,delta_val,delta_size
2.283333333333333,0.0,1.0,0.0,negligible
2.349,2.875912408759138,5.249739744355757e-13,-0.8352,large
2.9523333333333337,29.299270072992723,1.1812268884222025e-16,-0.96,large
