Processing_Time,pct_change,p-value,delta_val,delta_size
4.733333333333333,0.0,1.0,0.0,negligible
5.224666666666667,10.380281690140848,0.48371978417337214,0.0816,negligible
7.606,60.69014084507042,6.653982736118732e-18,-1.0,large
