Expense,pct_change,p-value,delta_val,delta_size
198.17,0.0,1.0,0.0,negligible
2473.883333333333,1148.3641990883248,7.032679460324977e-18,-1.0,large
472.6,138.4821113185649,6.916198115904097e-18,-1.0,large
