Expense,pct_change,p-value,delta_val,delta_size
15.656666666666668,9.589360709286055,2.0755857166878125e-14,0.0,negligible
14.286666666666667,0.0,1.0,-0.8856,large
14.393333333333333,0.7466168922071785,0.34734349109907614,-0.1088,negligible
