Expense,pct_change,p-value,delta_val,delta_size
78.48,0.45654307291889207,1.4214604701541623e-08,0.0,negligible
80.25,2.7221914067500084,4.2541167797246266e-18,-0.6484,large
78.12333333333333,0.0,1.0,-1.0,large
