Processing_Time,pct_change,p-value,delta_val,delta_size
0.8943333333333334,16.24783362218371,4.622165725881413e-18,0.0,negligible
0.7693333333333334,0.0,1.0,-1.0,large
0.7829999999999999,1.7764298093587296,0.003978383890933677,-0.326,small
