Processing_Time,pct_change,p-value,delta_val,delta_size
2.584666666666667,0.0,1.0,0.0,negligible
2.5703333333333336,-0.5545524890379234,1.149515090727664e-09,0.7052,large
2.637,2.0247614134640015,0.007349088017739311,-0.31,small
