Processing_Time,pct_change,p-value,delta_val,delta_size
1.2766666666666666,-10.639290713952413,2.1827453871289318e-16,0.0,negligible
1.2690000000000001,-11.175921605226314,4.605776691235667e-16,0.9508,large
1.4286666666666668,0.0,1.0,0.9408,large
