Processing_Time,pct_change,p-value,delta_val,delta_size
0.7236666666666666,-16.532103037293357,2.7372077356560386e-18,0.0,negligible
0.7283333333333333,-15.993848519800084,2.2290316235062422e-18,1.0,large
0.867,0.0,1.0,1.0,large
