Processing_Time,pct_change,p-value,delta_val,delta_size
0.7226666666666667,0.0,1.0,0.0,negligible
1.2,66.05166051660515,4.496946262562576e-18,-1.0,large
2.205,205.119926199262,4.669296617974668e-18,-1.0,large
