Expense,pct_change,p-value,delta_val,delta_size
8.44,16.78966789667896,3.784022033874153e-18,0.0,negligible
7.226666666666667,0.0,1.0,-1.0,large
7.216666666666666,-0.13837638376384698,0.7817554435306879,0.0312,negligible
