Processing_Time,pct_change,p-value,delta_val,delta_size
1.6706666666666665,-8.104143747708115,4.115395763323624e-18,0.0,negligible
1.6656666666666666,-8.379171250458384,6.280923367692521e-17,1.0,large
1.818,0.0,1.0,0.9664,large
