Score,pct_change,p-value,delta_val,delta_size
0.8534,-0.1812971518802329,0.5014474714870738,0.0,negligible
0.8540479999999999,-0.10550324580386927,0.5694931194921826,0.0784,negligible
0.8549500000000001,0.0,1.0,0.0664,negligible
