Score,pct_change,p-value,delta_val,delta_size
0.94131694,-0.0270505173668932,0.8120076863024113,0.0,negligible
0.94171824,0.01556971278362927,0.8604570352179164,0.028,negligible
0.9415716399999999,0.0,1.0,-0.0208,negligible
