Score,pct_change,p-value,delta_val,delta_size
0.6007,0.0,1.0,0.0,negligible
0.6129,2.0309638754786064,0.4661296518374908,-0.0848,negligible
0.60002,-0.11320126519061327,0.6963605855046453,-0.0456,negligible
