Expense,pct_change,p-value,delta_val,delta_size
19.30333333333333,-7.225248317846847,0.0007810977133879361,0.0,negligible
19.57,-5.943607818007039,0.0011298455658777177,0.39,medium
20.806666666666665,0.0,1.0,0.378,medium
