Processing_Time,pct_change,p-value,delta_val,delta_size
29.086,78.21939911358018,6.997857208870372e-18,0.0,negligible
16.320333333333334,0.0,1.0,-1.0,large
15.719333333333333,-3.6825228242887245,6.456958470725959e-06,0.5236,large
