Processing_Time,pct_change,p-value,delta_val,delta_size
1.018,16.431566908120466,2.5375258945811085e-18,0.0,negligible
0.8743333333333334,0.0,1.0,-1.0,large
0.951,8.768585589020192,2.2355685000327018e-18,-0.9984,large
