Score,pct_change,p-value,delta_val,delta_size
0.80173834,-0.04988415466616105,0.05740673541949733,0.0,negligible
0.80213848,0.0,1.0,0.18,small
0.80675216,0.5751725063732218,7.555591050924429e-20,-1.0,large
