Expense,pct_change,p-value,delta_val,delta_size
104.28333333333335,-5.583220159951704,8.52684501599378e-06,0.0,negligible
109.52333333333334,-0.8389920024143614,0.36266085919452284,0.5168,large
110.45,0.0,1.0,0.106,negligible
