Score,pct_change,p-value,delta_val,delta_size
0.1099712,0.0,1.0,0.0,negligible
0.11009814000000001,0.11543022173078582,0.5648626219954609,-0.0672,negligible
0.10986525999999999,-0.09633431298377455,0.8685877003332981,0.0196,negligible
