Processing_Time,pct_change,p-value,delta_val,delta_size
16.320333333333334,0.0,1.0,0.0,negligible
49.38066666666666,202.57143440697698,7.001016107193409e-18,-1.0,large
41.28033333333333,152.93805273585096,6.875707821012817e-18,-1.0,large
