Expense,pct_change,p-value,delta_val,delta_size
12.686666666666667,0.0,1.0,0.0,negligible
113.98333333333333,798.4498160798738,6.35780432122221e-18,-1.0,large
56.04666666666667,341.7761429322123,6.415731363498415e-18,-1.0,large
