Expense,pct_change,p-value,delta_val,delta_size
8.8,-14.590747330960843,3.0573086227344417e-18,0.0,negligible
8.893333333333333,-13.684891620834684,3.0580291378925545e-18,1.0,large
10.303333333333333,0.0,1.0,1.0,large
