Expense,pct_change,p-value,delta_val,delta_size
39.236666666666665,0.0,1.0,0.0,negligible
445.7,1035.9272789057854,6.974208465215233e-18,-1.0,large
182.9466666666667,366.2645484665705,6.475625219373981e-18,-1.0,large
