Expense,pct_change,p-value,delta_val,delta_size
5.446666666666666,0.0,1.0,0.0,negligible
73.16666666666667,1243.329253365973,3.542932138433759e-18,-1.0,large
29.78,446.75642594859244,3.2762196480704465e-18,-1.0,large
