Score,pct_change,p-value,delta_val,delta_size
2.7746930000000005,-6.370765550077782,2.6280247350541672e-23,0.0,negligible
2.9634900000000006,0.0,1.0,1.0,large
2.953319,-0.3432102014854308,2.6280247350541672e-23,1.0,large
