Processing_Time,pct_change,p-value,delta_val,delta_size
1.4363333333333332,-20.993766043271002,5.7419726733234385e-18,0.0,negligible
1.818,0.0,1.0,1.0,large
2.336,28.49284928492848,5.6355559875438364e-18,-1.0,large
