Score,pct_change,p-value,delta_val,delta_size
0.283333,0.0,1.0,0.0,negligible
0.233333,-17.647079584799506,2.6280247350541672e-23,1.0,large
0.24599992,-13.176396678113736,1.711914603603745e-21,1.0,large
