Processing_Time,pct_change,p-value,delta_val,delta_size
3.2430000000000003,-4.062715708510008,3.664298890081122e-16,0.0,negligible
3.197,-5.423528251651717,9.30264260115496e-17,0.9444,large
3.3803333333333336,0.0,1.0,0.9636,large
