Processing_Time,pct_change,p-value,delta_val,delta_size
1.7383333333333335,8.759124087591248,4.5998307106064866e-18,0.0,negligible
1.5983333333333334,0.0,1.0,-1.0,large
1.6423333333333332,2.752867570385807,2.9091970381179555e-13,-0.8352,large
