Score,pct_change,p-value,delta_val,delta_size
0.9954717200000001,0.07165555248301457,0.27605099812268596,0.0,negligible
0.9963986800000001,0.16483993930912438,0.01926005971317151,-0.1268,negligible
0.99475892,0.0,1.0,-0.272,small
