Score,pct_change,p-value,delta_val,delta_size
0.09628976,-1.5924303756278,0.11440729714240257,0.0,negligible
0.09635265999999999,-1.5281469447689826,0.13023052431209622,0.1836,small
0.09784791999999999,0.0,1.0,0.176,small
