Processing_Time,pct_change,p-value,delta_val,delta_size
4.879,24.3479738339988,6.809235413018233e-18,0.0,negligible
3.9236666666666666,0.0,1.0,-1.0,large
4.168,6.227168464871299,1.1484343497862377e-12,-0.8252,large
