Expense,pct_change,p-value,delta_val,delta_size
11.18,-11.875985286389918,6.521159619704404e-18,0.0,negligible
11.43,-9.905412506568585,4.662096121828239e-16,0.9984,large
12.686666666666667,0.0,1.0,0.94,large
