Processing_Time,pct_change,p-value,delta_val,delta_size
0.7693333333333334,0.0,1.0,0.0,negligible
1.268,64.81802426343152,5.0817103330602476e-18,-1.0,large
2.259333333333333,193.67417677642976,5.168706897085628e-18,-1.0,large
