Processing_Time,pct_change,p-value,delta_val,delta_size
0.7293333333333334,33.90452876376991,3.099365711570717e-18,0.0,negligible
0.5446666666666666,0.0,1.0,-1.0,large
0.5523333333333333,1.4075887392900939,0.02640672496114803,-0.2404,small
