Score,pct_change,p-value,delta_val,delta_size
0.026000000000000002,-5.454545454545447,2.6280247350541672e-23,0.0,negligible
0.0275,0.0,1.0,1.0,large
0.0265,-3.63636363636364,2.6280247350541672e-23,1.0,large
