Expense,pct_change,p-value,delta_val,delta_size
25.846666666666664,0.0,1.0,0.0,negligible
128.51666666666665,397.2272375548104,6.2321039764456084e-18,-1.0,large
52.74,104.04952282692807,6.174346388295682e-18,-1.0,large
