Processing_Time,pct_change,p-value,delta_val,delta_size
0.929,0.0,1.0,0.0,negligible
1.5053333333333334,62.03803372802297,5.077047567713695e-18,-1.0,large
2.336,151.45317545748114,5.072388856642032e-18,-1.0,large
