Expense,pct_change,p-value,delta_val,delta_size
201.2,1.5289902608871178,0.1668305732389691,0.0,negligible
203.9466666666667,2.9150056348926174,6.776163499975927e-10,-0.1608,small
198.17,0.0,1.0,-0.7164,large
