Expense,pct_change,p-value,delta_val,delta_size
56.12333333333333,0.0,1.0,0.0,negligible
3326.75,5827.570232226644,6.905274722054111e-18,-1.0,large
178.36,217.80008315020493,6.792328876305152e-18,-1.0,large
