Score,pct_change,p-value,delta_val,delta_size
0.851768,-0.3721855079244551,0.31247972082129316,0.0,negligible
0.8549500000000001,0.0,1.0,0.1176,negligible
0.851536,-0.3993215977542709,0.10010826520812424,0.1912,small
