Score,pct_change,p-value,delta_val,delta_size
-0.171256,0.0,1.0,0.0,negligible
0.0033850000000000004,101.9765730835708,2.6280247350541672e-23,-1.0,large
-0.303474,-77.20488625216053,2.6280247350541672e-23,1.0,large
