Score,pct_change,p-value,delta_val,delta_size
0.39847994,6.596753153576918,0.22500209507168634,0.0,negligible
0.38633996000000004,3.3492058583495727,0.5463610751982027,-0.1412,negligible
0.37381996,0.0,1.0,-0.0704,negligible
