Expense,pct_change,p-value,delta_val,delta_size
32.43,-4.062715708510013,3.664298890081122e-16,0.0,negligible
31.97,-5.423528251651718,9.30264260115496e-17,0.9444,large
33.803333333333335,0.0,1.0,0.9636,large
