Score,pct_change,p-value,delta_val,delta_size
0.38262002,2.3540904557370337,0.7277326975565146,0.0,negligible
0.37381996,0.0,1.0,-0.0408,negligible
0.40513330000000003,8.376583208665481,0.19734119707682307,-0.15,small
