Processing_Time,pct_change,p-value,delta_val,delta_size
4.007,55.02966210987873,6.0617271141619455e-18,0.0,negligible
2.584666666666667,0.0,1.0,-1.0,large
2.2336666666666667,-13.580087696672699,5.7524561047299826e-18,1.0,large
