Expense,pct_change,p-value,delta_val,delta_size
10.78,0.0,1.0,0.0,negligible
100.28333333333335,830.2721088435376,5.3567503388892165e-18,-1.0,large
52.20666666666667,384.2918985776129,5.266756248642758e-18,-1.0,large
