Score,pct_change,p-value,delta_val,delta_size
0.62257394,-0.07353393423979,0.7642678019983193,0.0,negligible
0.62303208,0.0,1.0,0.0352,negligible
0.62244356,-0.0944606255266954,0.6318529199646227,0.056,negligible
