Score,pct_change,p-value,delta_val,delta_size
0.84932894,0.0,1.0,0.0,negligible
0.84844116,-0.10452722828448593,0.4139684835336651,0.0952,negligible
0.8496921000000001,0.04275846293428186,0.6615553718766449,-0.0512,negligible
