Score,pct_change,p-value,delta_val,delta_size
0.049384,6.771599065986327,0.10664380427794777,0.0,negligible
0.047136000000000004,1.9112687018939782,0.41978889578435286,-0.1876,small
0.046252,0.0,1.0,-0.094,negligible
