Score,pct_change,p-value,delta_val,delta_size
0.63302,5.3803895455302175,0.11047040105089084,0.0,negligible
0.6007,0.0,1.0,-0.1852,small
0.58198,-3.1163642417179886,0.9065466313172196,0.014,negligible
