Expense,pct_change,p-value,delta_val,delta_size
15.983333333333333,0.0,1.0,0.0,negligible
136.76666666666665,755.6830031282585,5.271583941082085e-18,-1.0,large
52.12,226.08967674661105,5.2414795159331254e-18,-1.0,large
