Expense,pct_change,p-value,delta_val,delta_size
9.29,0.0,1.0,0.0,negligible
75.26666666666667,710.1901686401148,5.077047567713695e-18,-1.0,large
46.72,402.9063509149624,5.072388856642032e-18,-1.0,large
