Expense,pct_change,p-value,delta_val,delta_size
266.87666666666667,34.6705690400498,6.969487808825385e-18,0.0,negligible
198.17,0.0,1.0,-1.0,large
207.37333333333333,4.644160737414013,1.2731174304141928e-14,-0.8948,large
