Expense,pct_change,p-value,delta_val,delta_size
9.23,0.0,1.0,0.0,negligible
94.66666666666666,925.6410256410254,5.693721811390165e-18,-1.0,large
49.64666666666667,437.88371253159994,5.778744074624014e-18,-1.0,large
