Score,pct_change,p-value,delta_val,delta_size
2.9634900000000006,0.0,1.0,0.0,negligible
2.9253449999999996,-1.2871647955620225,2.6280247350541672e-23,1.0,large
2.943491,-0.6748462117301142,2.6280247350541672e-23,1.0,large
