Expense,pct_change,p-value,delta_val,delta_size
45.85,0.0,1.0,0.0,negligible
375.95,719.9563794983641,6.867947010496658e-18,-1.0,large
122.06,166.21592148309708,6.720538704387613e-18,-1.0,large
